2017-08-16T03:52:39.280460601Z,0001-01-01T00:00:00Z,6885376,209715200,6963200
2017-08-16T03:52:40.281580543Z,2017-08-16T03:52:39.280460601Z,18100224,209715200,18100224
2017-08-16T03:52:41.274014877Z,2017-08-16T03:52:40.281580543Z,105041920,209715200,105127936
2017-08-16T03:52:42.283176758Z,2017-08-16T03:52:41.274014877Z,105041920,209715200,105127936
2017-08-16T03:52:43.274165368Z,2017-08-16T03:52:42.283176758Z,105041920,209715200,105127936
2017-08-16T03:52:44.279904563Z,2017-08-16T03:52:43.274165368Z,115003392,209715200,115003392
2017-08-16T03:52:45.288629597Z,2017-08-16T03:52:44.279904563Z,119934976,209715200,119934976
2017-08-16T03:52:46.268178488Z,2017-08-16T03:52:45.288629597Z,120864768,209715200,120983552
2017-08-16T03:52:47.279164225Z,2017-08-16T03:52:46.268178488Z,121810944,209715200,121810944
2017-08-16T03:52:48.268103703Z,2017-08-16T03:52:47.279164225Z,122466304,209715200,122466304
2017-08-16T03:52:49.279488664Z,2017-08-16T03:52:48.268103703Z,123121664,209715200,123121664
2017-08-16T03:52:50.2814326Z,2017-08-16T03:52:49.279488664Z,123777024,209715200,123777024
2017-08-16T03:52:51.26806789Z,2017-08-16T03:52:50.2814326Z,124694528,209715200,124694528
2017-08-16T03:52:52.281944122Z,2017-08-16T03:52:51.26806789Z,125935616,209715200,125984768
2017-08-16T03:52:53.28119694Z,2017-08-16T03:52:52.281944122Z,126590976,209715200,126590976
2017-08-16T03:52:54.300965631Z,2017-08-16T03:52:53.28119694Z,127246336,209715200,127246336
2017-08-16T03:52:55.279000813Z,2017-08-16T03:52:54.300965631Z,127770624,209715200,127770624
2017-08-16T03:52:56.281788771Z,2017-08-16T03:52:55.279000813Z,128294912,209715200,128294912
2017-08-16T03:52:57.280872803Z,2017-08-16T03:52:56.281788771Z,129605632,209715200,129605632
2017-08-16T03:52:58.273800229Z,2017-08-16T03:52:57.280872803Z,130260992,209715200,130260992
2017-08-16T03:52:59.278881391Z,2017-08-16T03:52:58.273800229Z,130654208,209715200,130654208
2017-08-16T03:53:00.278986464Z,2017-08-16T03:52:59.278881391Z,131309568,209715200,131309568
2017-08-16T03:53:01.280366183Z,2017-08-16T03:53:00.278986464Z,131702784,209715200,131702784
2017-08-16T03:53:02.279629756Z,2017-08-16T03:53:01.280366183Z,133029888,209715200,133029888
2017-08-16T03:53:03.279368356Z,2017-08-16T03:53:02.279629756Z,133816320,209715200,133816320
2017-08-16T03:53:04.280943372Z,2017-08-16T03:53:03.279368356Z,134209536,209715200,134209536
2017-08-16T03:53:05.276350242Z,2017-08-16T03:53:04.280943372Z,134733824,209715200,134733824
2017-08-16T03:53:06.283006006Z,2017-08-16T03:53:05.276350242Z,135258112,209715200,135258112
2017-08-16T03:53:07.273581188Z,2017-08-16T03:53:06.283006006Z,135913472,209715200,135913472
2017-08-16T03:53:08.268159336Z,2017-08-16T03:53:07.273581188Z,136704000,209715200,136704000
2017-08-16T03:53:09.279012285Z,2017-08-16T03:53:08.268159336Z,136966144,209715200,136966144
2017-08-16T03:53:10.282850351Z,2017-08-16T03:53:09.279012285Z,137097216,209715200,137097216
2017-08-16T03:53:11.279281624Z,2017-08-16T03:53:10.282850351Z,137490432,209715200,137490432
2017-08-16T03:53:12.280116444Z,2017-08-16T03:53:11.279281624Z,137752576,209715200,137752576
2017-08-16T03:53:13.280091514Z,2017-08-16T03:53:12.280116444Z,138670080,209715200,138670080
2017-08-16T03:53:14.279359014Z,2017-08-16T03:53:13.280091514Z,139194368,209715200,139194368
2017-08-16T03:53:15.27581414Z,2017-08-16T03:53:14.279359014Z,139587584,209715200,139587584
2017-08-16T03:53:16.281339677Z,2017-08-16T03:53:15.27581414Z,139980800,209715200,139980800
2017-08-16T03:53:17.280610348Z,2017-08-16T03:53:16.281339677Z,140636160,209715200,140636160
2017-08-16T03:53:18.274834239Z,2017-08-16T03:53:17.280610348Z,141553664,209715200,141553664
2017-08-16T03:53:19.281489307Z,2017-08-16T03:53:18.274834239Z,142602240,209715200,142602240
2017-08-16T03:53:20.274472506Z,2017-08-16T03:53:19.281489307Z,143126528,209715200,143126528
2017-08-16T03:53:21.273857297Z,2017-08-16T03:53:20.274472506Z,143650816,209715200,143650816
2017-08-16T03:53:22.279576293Z,2017-08-16T03:53:21.273857297Z,144306176,209715200,144306176
2017-08-16T03:53:23.279509052Z